Unnamed: 0,Authors,Title,Year,Link,Authors with Affiliations,Abstract
31,Frédéric Bimbot;Olivier Le Blouch;Gabriel Sargent;Emmanuel Vincent,Decomposition Into Autonomous and Comparable Blocks: A Structural Description of Music Pieces.,2010,https://doi.org/10.5281/zenodo.1414734,"Frédéric BIMBOT, IRISA, CNRS - UMR 6074, FRA, education;Olivier LE BLOUCH, INRIA, Rennes Bretagne Atlantique, FRA, education;Gabriel SARGENT, Université de Rennes 1, FRA, education;Emmanuel VINCENT, INRIA, Rennes Bretagne Atlantique, FRA, education","""The structure of a music piece is a concept which is often 
referred to in various areas of music sciences and technolo-
gies, but for which there is no commonly agreed definition. 
This raises a methodological issue in MIR, when designing 
and evaluating automatic structure inference algorithms. It 
also strongly limits the possibility to produce consistent 
large-scale annotation datasets in a cooperative manner.  
This article proposes an approach called decomposition into 
autonomous and comparable blocks, based on principles 
inspired from structuralism and generativism. It specifies a 
methodology for producing music structure annotation by 
human listeners based on simple criteria and resorting solely 
to the listening experience of the annotator. 
We show on a development set that the proposed approach 
can provide a reasonable level of concordance across anno-
tators and we introduce a set of annotations on the RWC da-
tabase, intended to be released to the MIR community."""
32,Bruno Angeles;Cory McKay;Ichiro Fujinaga,Discovering Metadata Inconsistencies.,2010,https://doi.org/10.5281/zenodo.1415550,"Bruno Angeles, CIRMMT, Schulich School of Music, McGill University, CAN, education;Cory McKay, CIRMMT, Schulich School of Music, McGill University, CAN, education;Ichiro Fujinaga, CIRMMT, Schulich School of Music, McGill University, CAN, education","""This paper describes the use of fingerprinting-based 
querying in identifying metadata inconsistencies in music 
libraries, as well as the updates to the jMusicMeta-
Manager software in order to perform the analysis. Test 
results are presented for both the Codaich database and a 
generic library of unprocessed metadata. Statistics were 
computed in order to evaluate the differences between a 
manually-maintained 
library 
and 
an 
unprocessed 
collection when comparing metadata with values on a 
MusicBrainz server queried by fingerprinting."""
33,Darrell Conklin;Mathieu Bergeron,Discovery of Contrapuntal Patterns.,2010,https://doi.org/10.5281/zenodo.1417413,"Darrell Conklin, Universidad del País Vasco, ESP, education, IKERBASQUE, Basque Foundation for Science, ESP, facility;Mathieu Bergeron, CIRMMT, McGill University, CAN, education","This paper develops and applies a new method for the discovery of polyphonic patterns. The method supports the representation of abstract relations that are formed between notes that overlap in time without being simultaneous. Such relations are central to understanding species counterpoint. The method consists of an application of the vertical viewpoint technique, which relies on a vertical slicing of the musical score. It is applied to two-voice contrapuntal textures extracted from the Bach chorale harmonizations. Results show that the new method is powerful enough to represent and discover distinctive modules of species counterpoint, including remarkably the suspension principle of fourth species counterpoint. In addition, by focusing on two voices in particular and setting them against all other possible voice pairs, the method can elicit patterns that illustrate well the unique treatment of the voices under investigation, e.g. the inner and outer voices. The results are promising and indicate that the method is suitable for computational musicology research."
34,Alberto Pinto,Eigenvector-based Relational Motif Discovery.,2010,https://doi.org/10.5281/zenodo.1415906,"Alberto Pinto, Università degli Studi di Milano, ITA, education","The development of novel analytical tools to investigate the structure of music works is central in current music information retrieval research. In particular, music summarization aims at finding the most representative parts of a music piece (motifs) that can be exploited for an efficient music database indexing system. Here we present a novel approach for motif discovery in music pieces based on an eigenvector method. Scores are segmented into a network of bars and then ranked depending on their centrality. Bars with higher centrality are more likely to be relevant for music summarization. Results on the corpus of J.S.Bach’s 2-part Inventions demonstrate the effectiveness of the method and suggest that different musical metrics might be more suitable than others for different applications."
35,Cory McKay;John Ashley Burgoyne;Jason Hockman;Jordan B. L. Smith;Gabriel Vigliensoni;Ichiro Fujinaga,"Evaluating the Genre Classification Performance of Lyrical Features Relative to Audio, Symbolic and Cultural Features.",2010,https://doi.org/10.5281/zenodo.1415706,"Cory McKay, McGill University, CAN, education;John Ashley Burgoyne, McGill University, CAN, education;Jason Hockman, McGill University, CAN, education;Jordan B. L. Smith, McGill University, CAN, education;Gabriel Vigliensoni, McGill University, CAN, education;Ichiro Fujinaga, McGill University, CAN, education","""This paper describes experimental research investigating the genre classification utility of combining features extracted from lyrical, audio, symbolic and cultural sources of musical information. It was found that cultural features consisting of information extracted from both web searches and mined listener tags were particularly effective, with the result that classification accuracies were achieved that compare favorably with the current state of the art of musical genre classification. It was also found that features extracted from lyrics were less effective than the other feature types. Finally, it was found that, with some exceptions, combining feature types does improve classification performance. The new lyricFetcher and jLyrics software are also presented as tools that can be used as a framework for developing more effective classification methodologies based on lyrics in the future."""
36,Joachim Ganseman;Paul Scheunders;Gautham J. Mysore;Jonathan S. Abel,Evaluation of a Score-informed Source Separation System.,2010,https://doi.org/10.5281/zenodo.1416062,"Joachim Ganseman, Paul Scheunders, University of Antwerp, BEL, education;Gautham J. Mysore, Jonathan S. Abel, Stanford University, USA, education","In this work, we investigate a method for score-informed source separation using Probabilistic Latent Component Analysis (PLCA). We present extensive test results that give an indication of the performance of the method, its strengths and weaknesses. For this purpose, we created a test database that has been made available to the public, in order to encourage comparisons with alternative methods."
37,Miguel Molina-Solana;Maarten Grachten;Gerhard Widmer,Evidence for Pianist-specific Rubato Style in Chopin Nocturnes.,2010,https://doi.org/10.5281/zenodo.1417793,"Miguel Molina-Solana, University of Granada, Spain, education;Maarten Grachten, Ghent University, Belgium, education;Gerhard Widmer, Johannes Kepler Univ., Austria, education","The performance of music usually involves a great deal of interpretation by the musician. In classical music, the ﬁnal ritardando is a good example of the expressive aspect of music performance. Even though expressive timing data is expected to have a strong component that is determined by the piece itself, in this paper we investigate to what degree individual performance style has an effect on the timing of ﬁnal ritardandi. The particular approach taken here uses Friberg and Sundberg’s kinematic rubato model in order to characterize performed ritardandi. Using a machine-learning classiﬁer, we carry out a pianist identiﬁcation task to assess the suitability of the data for characterizing the individual playing style of pianists. The results indicate that in spite of an extremely reduced data representation, when cancelling the piece-speciﬁc aspects, pianists can often be identiﬁed with accuracy above baseline. This fact suggests the existence of a performer-speciﬁc style of playing ritardandi."
38,Jason Hockman;Ichiro Fujinaga,Fast vs Slow: Learning Tempo Octaves from User Data.,2010,https://doi.org/10.5281/zenodo.1416110,"Jason A. Hockman, McGill University, CAN, education;Ichiro Fujinaga, McGill University, CAN, education","The widespread use of beat- and tempo-tracking methods in music information retrieval tasks has been marginalized due to undesirable sporadic results from these algorithms. While sensorimotor and listening studies have demonstrated the subjectivity and variability inherent to human performance of this task, MIR applications such as recommendation require more reliable output than available from present tempo estimation models. In this paper, we present a initial investigation of tempo assessment based on the simple classification of whether the music is fast or slow. Through three experiments, we provide performance results of our method across two datasets, and demonstrate its usefulness in the pursuit of a reliable global tempo estimation."
39,Scott Miller;Paul Reimer;Steven R. Ness;George Tzanetakis,"Geoshuffle: Location-Aware, Content-based Music Browsing Using Self-organizing Tag Clouds.",2010,https://doi.org/10.5281/zenodo.1417703,"Scott Miller, University of Victoria, CAN, education;Paul Reimer, University of Victoria, CAN, education;Steven Ness, University of Victoria, CAN, education;George Tzanetakis, University of Victoria, CAN, education","In the past few years the computational capabilities of mobile phones have been constantly increasing. Frequently these smartphones are also used as portable music players. In this paper we describe GeoShufﬂe – a prototype system for content-based music browsing and exploration that tar- gets such devices. One of the most interesting aspects of these portable devices is the inclusion of positioning ca- pabilities based on GPS. GeoShufﬂe adds location-based and time-based context to a user’s listening preferences. Playlists are dynamically generated based on the location of the user, path and historical preferences. Browsing large music collections having thousands of tracks is challenging. The most common method of inter- action is using long lists of textual metadata such as artist name or genre. Current smartphones are characterized by small screen real-estate which limits the amount of tex- tual information that can be displayed. We propose self- organizing tag clouds, a 2D tag cloud representation that is based on an underlying self-organizing map calculated using automatically extracted audio features. To evalute the system the Magnatagatune database is utilized. The evaluation indicates that location and time context can im- prove the quality of music recommendation and that self- organizing tag clouds provide faster browsing and are more engaging than text-based tag clouds."
40,Christian Fremerey;Meinard Müller;Michael Clausen,Handling Repeats and Jumps in Score-performance Synchronization.,2010,https://doi.org/10.5281/zenodo.1415942,"Christian Fremerey, Bonn University, DEU, education;Meinard Müller, Saarland University, DEU, education; MPI Informatik, DEU, facility;Michael Clausen, Bonn University, DEU, education","Given a score representation and a recorded performance of the same piece of music, the task of score-performance synchronization is to temporally align musical sections such as bars speciﬁed by the score to temporal sections in the performance. Most of the previous approaches assume that the score and the performance to be synchronized globally agree with regard to the overall musical structure. In practice, however, this assumption is often violated. For example, a performer may deviate from the score by ignoring a repeat or introducing an additional repeat that is not written in the score. In this paper, we introduce a synchronization approach that can cope with such structural differences. As main technical contribution, we describe a novel variant of dynamic time warping (DTW), referred to as JumpDTW, which allows for handling jumps and repeats in the alignment. Our approach is evaluated for the practically relevant case of synchronizing score data obtained from scanned sheet music via optical music recognition to corresponding audio recordings. Our experiments based on Beethoven piano sonatas show that JumpDTW can robustly identify and handle most of the occurring jumps and repeats leading to an overall alignment accuracy of over 99% on the bar-level."
41,Jingxuan Li;Tao Li 0001;Mitsunori Ogihara,Hierarchical Co-Clustering of Artists and Tags.,2010,https://doi.org/10.5281/zenodo.1416718,"Jingxuan Li, Florida International University, USA, education;Tao Li, Florida International University, USA, education;Mitsunori Ogihara, University of Miami, USA, education","""The user-assigned tag is a growingly important research topic in MIR. Noticing that some tags are more speciﬁc versions of others, this paper studies the problem of organizing tags into a hierarchical structure by taking into account the fact that the corresponding artists are organized into a hierarchy based on genre and style. A novel clustering algorithm, Hierarchical Co-clustering Algorithm (HCC), is proposed as a solution. Unlike traditional hierarchical clustering algorithms that deal with homogeneous data only, the proposed algorithm simultaneously organizes two distinct data types into hierarchies. HCC is additionally able to receive constraints that state certain objects “must-be-together” or “should-be-together” and build clusters so as to satisfying the constraints. HCC may lead to better and deeper understandings of relationship between artists and tags assigned to them. An experiment ﬁnds that by trying to hierarchically cluster the two types of data better clusters are obtained for both. It is also shown that HCC is able to incorporate instance-level constraints on artists and/or tags to improve the clustering process."""
42,Youngmoo E. Kim;Erik M. Schmidt;Raymond Migneco;Brandon G. Morton;Patrick Richardson;Jeffrey J. Scott;Jacquelin A. Speck;Douglas Turnbull,State of the Art Report: Music Emotion Recognition: A State of the Art Review.,2010,https://doi.org/10.5281/zenodo.1417945,"Youngmoo E. Kim, Drexel University, USA, education;Erik M. Schmidt, Drexel University, USA, education;Raymond Migneco, Drexel University, USA, education;Brandon G. Morton, Drexel University, USA, education;Patrick Richardson, Drexel University, USA, education;Jeffrey Scott, Drexel University, USA, education;Jacquelin A. Speck, Drexel University, USA, education;Douglas Turnbull, Ithaca College, USA, education","This paper surveys the state of the art in automatic emo-
tion recognition in music. Music is oftentimes referred
to as a “language of emotion” [1], and it is natural for us
to categorize music in terms of its emotional associations.
Myriad features, such as harmony, timbre, interpretation,
and lyrics affect emotion, and the mood of a piece may
also change over its duration. But in developing automated
systems to organize music in terms of emotional content,
we are faced with a problem that oftentimes lacks a well-
deﬁned answer; there may be considerable disagreement
regarding the perception and interpretation of the emotions
of a song or ambiguity within the piece itself. When com-
pared to other music information retrieval tasks (e.g., genre
identiﬁcation), the identiﬁcation of musical mood is still in
its early stages, though it has received increasing attention
in recent years. In this paper we explore a wide range of
research in music emotion recognition, particularly focus-
ing on methods that use contextual text information (e.g.,
websites, tags, and lyrics) and content-based approaches,
as well as systems combining multiple feature domains."
43,Ioannis Karydis;Milos Radovanovic;Alexandros Nanopoulos;Mirjana Ivanovic,"Looking Through the ""Glass Ceiling"": A Conceptual Framework for the Problems of Spectral Similarity.",2010,https://doi.org/10.5281/zenodo.1417283,"Ioannis Karydis, Ionian University, GRC, education;Miloš Radovanović, University of Novi Sad, SRB, education;Alexandros Nanopoulos, University of Hildesheim, DEU, education;Mirjana Ivanović, University of Novi Sad, SRB, education","Spectral similarity measures have been shown to exhibit good performance in several Music Information Retrieval (MIR) applications. They are also known, however, to possess several undesirable properties, namely allowing the existence of hub songs (songs which frequently appear in nearest neighbor lists of other songs), “orphans” (songs which practically never appear), and difficulties in distinguishing the farthest from the nearest neighbor due to the concentration effect caused by high dimensionality of data space. In this paper we develop a conceptual framework that allows connecting all three undesired properties. We show that hubs and “orphans” are expected to appear in high-dimensional data spaces, and relate the cause of their appearance with the concentration property of distance / similarity measures. We verify our conclusions on real music data, examining groups of frames generated by Gaussian Mixture Models (GMMs), considering two similarity measures: Earth Mover’s Distance (EMD) in combination with Kullback-Leibler (KL) divergence, and Monte Carlo (MC) sampling. The proposed framework can be useful to MIR researchers to address problems of spectral similarity, understand their fundamental origins, and thus be able to develop more robust methods for their remedy."
44,Noam Koenigstein;Yuval Shavitt;Ela Weinsberg;Udi Weinsberg,On the Applicability of Peer-to-peer Data in Music Information Retrieval Research.,2010,https://doi.org/10.5281/zenodo.1414784,"Noam Koenigstein, School of Electrical Engineering, Tel-Aviv University, ISR, education;Yuval Shavitt, School of Electrical Engineering, Tel-Aviv University, ISR, education;Ela Weinsberg, Dept. of Industrial Engineering, Tel-Aviv University, ISR, education;Udi Weinsberg, School of Electrical Engineering, Tel-Aviv University, ISR, education","Peer-to-Peer (p2p) networks are being increasingly adopted as an invaluable resource for various music information retrieval (MIR) tasks, including music similarity, recommendation and trend prediction. However, these networks are usually extremely large and noisy, which raises doubts regarding the ability to actually extract sufﬁciently accurate information. This paper evaluates the applicability of using data originating from p2p networks for MIR research, focusing on partial crawling, inherent noise and localization of songs and search queries. These aspects are quantiﬁed using songs collected from the Gnutella p2p network. We show that the power-law nature of the network makes it relatively easy to capture an accurate view of the main-streams using relatively little effort. However, some applications, like trend prediction, mandate collection of the data from the “long tail”, hence a much more exhaustive crawl is needed. Furthermore, we present techniques for overcoming noise originating from user generated content and for ﬁltering non informative data, while minimizing information loss."
45,Thomas Lidy;Rudolf Mayer;Andreas Rauber;Pedro J. Ponce de León;Antonio Pertusa;José Manuel Iñesta Quereda,A Cartesian Ensemble of Feature Subspace Classifiers for Music Categorization.,2010,https://doi.org/10.5281/zenodo.1415598,"T. Lidy, Vienna University of Technology, AUT, education;R. Mayer, Vienna University of Technology, AUT, education;A. Rauber, Vienna University of Technology, AUT, education;P. J. Ponce de León, University of Alicante, ESP, education;A. Pertusa, University of Alicante, ESP, education;J. M. Iñesta, University of Alicante, ESP, education","We present a cartesian ensemble classification system that is based on the principle of late fusion and feature subspaces. These feature subspaces describe different aspects of the same data set. The framework is built on the Weka machine learning toolkit and able to combine arbitrary feature sets and learning schemes. In our scenario, we use it for the ensemble classification of multiple feature sets from the audio and symbolic domains. We present an extensive set of experiments in the context of music genre classification, based on numerous Music IR benchmark datasets, and evaluate a set of combination/voting rules. The results show that the approach is superior to the best choice of a single algorithm on a single feature set. Moreover, it also releases the user from making this choice explicitly."
46,Julián Urbano;Mónica Marrero;Diego Martín 0001;Juan Lloréns,Improving the Generation of Ground Truths Based on Partially Ordered Lists.,2010,https://doi.org/10.5281/zenodo.1417525,"Julián Urbano, University Carlos III of Madrid, ESP, education;Mónica Marrero, University Carlos III of Madrid, ESP, education;Diego Martín, University Carlos III of Madrid, ESP, education;Juan Lloréns, University Carlos III of Madrid, ESP, education","Ground truths based on partially ordered lists have been used for some years now to evaluate the effectiveness of Music Information Retrieval systems, especially in tasks related to symbolic melodic similarity. However, there has been practically no meta-evaluation to measure or improve the correctness of these evaluations. In this paper we revise the methodology used to generate these ground truths and disclose some issues that need to be addressed. In particular, we focus on the arrangement and aggregation of the relevant results, and show that it is not possible to ensure lists completely consistent. We develop a measure of consistency based on Average Dynamic Recall and propose several alternatives to arrange the lists, all of which prove to be more consistent than the original method. The results of the MIREX 2005 evaluation are revisited using these alternative ground truths."
47,João Lobato Oliveira;Fabien Gouyon;Luis Gustavo Martins;Luís Paulo Reis,IBT: A Real-time Tempo and Beat Tracking System.,2010,https://doi.org/10.5281/zenodo.1416470,"João Lobato Oliveira, Institute for Systems and Computer Engineering of Porto (INESC Porto), Porto, Portugal, education, Artificial Intelligence and Computer Science Laboratory (LIACC), FEUP, Porto, Portugal, education;Fabien Gouyon, Institute for Systems and Computer Engineering of Porto (INESC Porto), Porto, Portugal, education;Luis Gustavo Martins, Research Center for Science and Technology in Art (CITAR), UCP, Porto, Portugal, education;Luis Paulo Reis, Artificial Intelligence and Computer Science Laboratory (LIACC), FEUP, Porto, Portugal, education","This paper describes a tempo induction and beat tracking system based on the efficient strategy (initially introduced in the BeatRoot system [Dixon S., “Automatic extraction of tempo and beat from expressive performances.” Journal of New Music Research, 30(1):39-58, 2001]) of competing agents processing musical input sequentially and considering parallel hypotheses regarding tempo and beats. In this paper, we propose to extend this strategy to the causal processing of continuous input data. The main reasons for this are threefold: providing more robustness to potentially noisy input data, permitting the parallel consideration of a number of low-level frame-based features as input, and opening the way to real-time uses of the system (as e.g. for a mobile robotic platform)."
48,Riccardo Miotto;Luke Barrington;Gert R. G. Lanckriet,Improving Auto-tagging by Modeling Semantic Co-occurrences.,2010,https://doi.org/10.5281/zenodo.1415590,"Riccardo Miotto, University of Padova, ITA, education;Luke Barrington, UC San Diego, USA, education;Gert Lanckriet, UC San Diego, USA, education",Automatic taggers describe music in terms of a multinomial distribution over relevant semantic concepts. This paper presents a framework for improving automatic tagging of music content by modeling contextual relationships between these semantic concepts. The framework extends existing auto-tagging methods by adding a Dirichlet mixture to model the contextual co-occurrences between semantic multinomials. Experimental results show that adding context improves automatic annotation and retrieval of music and demonstrate that the Dirichlet mixture is an appropriate model for capturing co-occurrences between semantics.
49,Jouni Paulus,Improving Markov Model Based Music Piece Structure Labelling with Acoustic Information.,2010,https://doi.org/10.5281/zenodo.1416732,"Jouni Paulus, Fraunhofer Institute for Integrated Circuits IIS, DEU, facility","This paper proposes using acoustic information in the labelling of music piece structure descriptions. Here, music piece structure means the sectional form of the piece: temporal segmentation and grouping to parts such as chorus or verse. The structure analysis methods rarely provide the parts with musically meaningful names. The proposed method labels the parts in a description. The baseline method models the sequential dependencies between musical parts with N-grams and uses them for the labelling. The acoustic model proposed in this paper is based on the assumption that the parts with the same label even in different pieces share some acoustic properties compared to other parts in the same pieces. The proposed method uses mean and standard deviation of relative loudness in a part as the feature which is then modelled with a single multivariate Gaussian distribution. The method is evaluated on three data sets of popular music pieces, and in all of them the inclusion of the acoustic model improves the labelling accuracy over the baseline method."
50,Kazuyoshi Yoshii;Masataka Goto,Infinite Latent Harmonic Allocation: A Nonparametric Bayesian Approach to Multipitch Analysis.,2010,https://doi.org/10.5281/zenodo.1414912,"Kazuyoshi Yoshii, National Institute of Advanced Industrial Science and Technology (AIST), JPN, facility;Masataka Goto, National Institute of Advanced Industrial Science and Technology (AIST), JPN, facility","This paper presents a statistical method called Infinite Latent Harmonic Allocation (iLHA) for detecting multiple fundamental frequencies in polyphonic audio signals. Conventional methods face a crucial problem known as model selection because they assume that the observed spectra are superpositions of a certain fixed number of bases (sound sources and/or finer parts). iLHA avoids this problem by assuming that the observed spectra are superpositions of a stochastically-distributed unbounded (theoretically infinite) number of bases. Such uncertainty can be treated in a principled way by leveraging the state-of-the-art paradigm of machine-learning called Bayesian nonparametrics. To represent a set of time-sliced spectral strips, we formulated nested infinite Gaussian mixture models (GMMs) based on hierarchical and generalized Dirichlet processes. Each strip is allowed to contain an unbounded number of sound sources (GMMs), each of which is allowed to contain an unbounded number of harmonic partials (Gaussians). To train the nested infinite GMMs efficiently, we used a modern inference technique called collapsed variational Bayes (CVB). Our experiments using audio recordings of real piano and guitar performances showed that fully automated iLHA based on noninformative priors performed as well as optimally tuned conventional methods."
51,Yushen Han;Christopher Raphael,Informed Source Separation of Orchestra and Soloist.,2010,https://doi.org/10.5281/zenodo.1416750,"Yushen Han, Indiana University Bloomington, USA, education;Christopher Raphael, Indiana University Bloomington, USA, education","A novel technique of unmasking to repair the degradation in sources separated by spectrogram masking is proposed. Our approach is based on explicit knowledge of the musical audio at note level from a score-audio alignment, which we termed Informed Source Separation (ISS). Such knowledge allows the spectrogram energy to be decomposed into note-based models. We assume that a spectrogram mask for the solo is obtained and focus on the problem of repairing audio resulting from applying the mask. We evaluate the spectrogram as well as the harmonic structure of the music. We either search for unmasked (orchestra) partials of the orchestra to be transposed onto a masked (solo) region or reshape a solo partial with phase and amplitude imputed from unmasked regions. We describe a Kalman smoothing technique to decouple the phase and amplitude of a musical partial that enables the modification to the spectrogram. Audio examples from a piano concerto are available for evaluation."
52,Gabriele Barbieri;François Pachet;Mirko Degli Esposti;Pierre Roy,Is There a Relation Between the Syntax and the Fitness of an Audio Feature?.,2010,https://doi.org/10.5281/zenodo.1416014,"Gabriele Barbieri, Università di Bologna, ITA, education;Franc¸ois Pachet, Sony CSL, FRA, company;Mirko Degli Esposti, Università di Bologna, ITA, education;Pierre Roy, Sony CSL, FRA, company","Feature generation has been proposed recently to generate feature sets automatically, as opposed to human-designed feature sets. This technique has shown promising results in many areas of supervised classiﬁcation, in particular in the audio domain. However, feature generation is usually performed blindly, with genetic algorithms. As a result search performance is poor, thereby limiting its practical use. We propose a method to increase the search perfor- mance of feature generation systems. We focus on ana- lytical features, i.e. features determined by their syntax. Our method consists in ﬁrst extracting statistical proper- ties of the feature space called spin patterns, by analogy with statistical physics. We show that spin patterns carry information about the topology of the feature space. We exploit these spin patterns to guide a simulated annealing algorithm speciﬁcally designed for feature generation. We evaluate our approach on three audio classiﬁcation prob- lems, and show that it increases performance by an order of magnitude. More generally this work is a ﬁrst step in using tools from statistical physics for the supervised clas- siﬁcation of complex audio signals."
53,Dominik Schnitzer;Arthur Flexer;Gerhard Widmer;Martin Gasser,Islands of Gaussians: The Self Organizing Map and Gaussian Music Similarity Features.,2010,https://doi.org/10.5281/zenodo.1415248,"Dominik Schnitzer, Austrian Research Institute for Artificial Intelligence (OFAI), Vienna, Austria, facility, Department of Computational Perception, Johannes Kepler University, Linz, Austria, education;Arthur Flexer, Austrian Research Institute for Artificial Intelligence (OFAI), Vienna, Austria, facility, Department of Computational Perception, Johannes Kepler University, Linz, Austria, education;Gerhard Widmer, Austrian Research Institute for Artificial Intelligence (OFAI), Vienna, Austria, facility, Department of Computational Perception, Johannes Kepler University, Linz, Austria, education;Martin Gasser, Austrian Research Institute for Artificial Intelligence (OFAI), Vienna, Austria, facility","Multivariate Gaussians are of special interest in the MIR field of automatic music recommendation. They are used as the de facto standard representation of music timbre to compute music similarity. However, standard algorithms for clustering and visualization are usually not designed to handle Gaussian distributions and their attached metrics (e.g. the Kullback-Leibler divergence). Hence to use these features the algorithms generally handle them indirectly by first mapping them to a vector space, for example by deriving a feature vector representation from a similarity matrix. This paper uses the symmetrized Kullback-Leibler centroid of Gaussians to show how to avoid the vectorization detour for the Self Organizing Maps (SOM) data visualization algorithm. We propose an approach so that the algorithm can directly and naturally work on Gaussian music similarity features to compute maps of music collections. We show that by using our approach we can create SOMs which (1) better preserve the original similarity topology and (2) are far less complex to compute, as the often costly vectorization step is eliminated."
54,Matija Marolt;Marieke Lefeber,It's Time for a Song - Transcribing Recordings of Bell-playing Clocks.,2010,https://doi.org/10.5281/zenodo.1416704,"Matija Marolt, University of Ljubljana, SVN, education;Marieke Lefeber, Meertens Instituut and Museum Speelklok, NLD, facility","""The paper presents an algorithm for automatic transcription of recordings of bell-playing clocks. Bell-playing clocks are clocks containing a hidden bell-playing mechanism that is periodically activated to play a melody. Clocks from the eighteenth century give us unique insight into the musical taste of their owners, so we are interested in studying their repertoire and performances - thus the need for automatic transcription. In the paper, we first present an analysis of acoustical properties of bells found in bell-playing clocks. We propose a model that describes positions of bell partials and an algorithm that discovers the number of bells and positions of their partials in a given recording. To transcribe a recording, we developed a probabilistic method that maximizes the joint probability of a note sequence given the recording and positions of bell partials. Finally, we evaluate our algorithms on a set of recordings of bell-playing clocks."""
55,Philippe Hamel;Douglas Eck,Learning Features from Music Audio with Deep Belief Networks.,2010,https://doi.org/10.5281/zenodo.1414970,"Philippe Hamel, Université de Montréal, CAN, education, CIRMMT, CAN, facility;Douglas Eck, Université de Montréal, CAN, education, CIRMMT, CAN, facility","Feature extraction is a crucial part of many MIR tasks. In this work, we present a system that can automatically extract relevant features from audio for a given task. The feature extraction system consists of a Deep Belief Network (DBN) on Discrete Fourier Transforms (DFTs) of the audio. We then use the activations of the trained network as inputs for a non-linear Support Vector Machine (SVM) classifier. In particular, we learned the features to solve the task of genre recognition. The learned features perform significantly better than MFCCs. Moreover, we obtain a classification accuracy of 84.3% on the Tzanetakis dataset, which compares favorably against state-of-the-art genre classifiers using frame-based features. We also applied these same features to the task of auto-tagging. The autotaggers trained with our features performed better than those that were trained with timbral and temporal features."
56,Brian McFee;Luke Barrington;Gert R. G. Lanckriet,Learning Similarity from Collaborative Filters.,2010,https://doi.org/10.5281/zenodo.1416198,"Brian McFee, University of California, San Diego, USA, education;Luke Barrington, University of California, San Diego, USA, education;Gert Lanckriet, University of California, San Diego, USA, education","Collaborative ﬁltering methods (CF) exploit the wisdom of crowds to capture deeply structured similarities in musical objects, such as songs, artists or albums. When CF is available, it frequently outperforms content-based methods in recommendation tasks. However, songs in the so-called “long tail” cannot reap the beneﬁts of collaborative ﬁltering, and practitioners must rely on content-based methods. We propose a method for improving content-based recommendation in the long tail by learning an optimized similarity function from a sample of collaborative ﬁltering data. Our experimental results demonstrate substantial improvements in accuracy by learning optimal similarity functions."
57,Joaquín Mora;Francisco Gómez 0001;Emilia Gómez;Francisco Escobar-Borrego;José Miguel Díaz-Báñez,Characterization and Similarity in A Cappella Flamenco Cantes.,2010,https://doi.org/10.5281/zenodo.1415242,"Joaquín Mora, University of Seville, ESP, education;Francisco Gómez, Polytechnic University of Madrid, ESP, education;Emilia Gómez, Universitat Pompeu Fabra, ESP, education;Francisco Escobar-Borrego, University of Seville, ESP, education;José Miguel Díaz-Báñez, University of Seville, ESP, education","""This paper intends to research on the link between musical similarity and style and sub-style (variant) classification in the context of flamenco a cappella singing styles. Given the limitation of standard computational models for melodic characterization and similarity computation in this particular context, we have proposed a specific set of melodic features adapted to flamenco singing styles. In order to evaluate them, we have gathered a collection of music recordings from the most representative singers and have manually extracted those proposed features. Based on those features, we have defined a similarity measure between two performances and have validated their usefulness in differentiating several styles and variants. The main conclusion of this work is the need to incorporate specific musical features to the design of similarity measures for flamenco music so that flamenco-adapted MIR systems can be developed."""
58,Seokhwan Jo;Chang D. Yoo,Melody Extraction from Polyphonic Audio Based on Particle Filter.,2010,https://doi.org/10.5281/zenodo.1414978,"Seokhwan Jo, Korea Advanced Institute of Science Technology, KOR, education;Chang D. Yoo, Korea Advanced Institute of Science Technology, KOR, education","This paper considers a particle ﬁlter based algorithm to extract melody from a polyphonic audio in the short-time Fourier transforms (STFT) domain. The extraction is focused on overcoming the difﬁculties due to harmonic / percussive sound interferences, possibility of octave mismatch, and dynamic variation in melody. The main idea of the algorithm is to consider probabilistic relations between melody and polyphonic audio. Melody is assumed to follow a Markov process, and the framed segments of polyphonic audio are assumed to be conditionally independent given the parameters that represent the melody. The melody parameters are estimated using sequential importance sampling (SIS) which is a conventional particle ﬁlter method. In this paper, the likelihood and state transition are deﬁned to overcome the aforementioned difﬁculties. The SIS algorithm relies on sequential importance density, and this density is designed using multiple pitches which are estimated by a simple multi-pitch extraction algorithm. Experimental results show that the considered algorithm outperforms other famous melody extraction algorithms in terms of the raw pitch accuracy (RPA) and the raw chroma accuracy (RCA)."
