,Authors,Titles,Year,Link,Authors with affiliations,Author Keywords
54,"Gupta, Chitralekha; Wei, Yize; Gong, Zequn; Kamath, Purnima; Li, Zhuoyao; Wyse, Lonce",Parameter Sensitivity of Deep-Feature based Evaluation Metrics for Audio Textures,2022,https://ismir2022program.ismir.net/poster_107.html,"Gupta, Chitralekha, National University of Singapore;  Wei, Yize, National University of Singapore;  Gong, Zequn, National University of Singapore;  Kamath, Purnima, National University of Singapore;  Li, Zhuoyao, National University of Singapore;  Wyse, Lonce, National University of Singapore",evaluation metrics; music synthesis and transformation; evaluation methodology; novel datasets and use cases
55,"Vatolkin, Igor; McKay, Cory",Stability of Symbolic Feature Group Importance in the Context of Multi-Modal Music Classification,2022,https://ismir2022program.ismir.net/poster_256.html,"Vatolkin, Igor, Department of Computer Science, TU Dortmund, Germany;  McKay, Cory, Department of Liberal and Creative Arts, Marianopolis College, Canada","music signal processing; multimodality; harmony, chords and tonality; automatic classification; symbolic music processing; timbre, instrumentation, and singing voice"
56,"Bittner, Franca; Gonzalez, Marcel; Richter, Maike L; Lukashevich, Hanna; Abeßer, Jakob",Multi-pitch Estimation meets Microphone Mismatch: Applicability of Domain Adaptation,2022,https://ismir2022program.ismir.net/poster_138.html,"Bittner, Franca, Semantic Music Technologies Group, Fraunhofer IDMT, Ilmenau, Germany;  Gonzalez, Marcel, Semantic Music Technologies Group, Fraunhofer IDMT, Ilmenau, Germany;  Richter, Maike L, Semantic Music Technologies Group, Fraunhofer IDMT, Ilmenau, Germany;  Lukashevich, Hanna, Semantic Music Technologies Group, Fraunhofer IDMT, Ilmenau, Germany;  Abeßer, Jakob, Semantic Music Technologies Group, Fraunhofer IDMT, Ilmenau, Germany",music signal processing; MIR tasks; machine learning/artificial intelligence for music; novel datasets and use cases; music training and education; music transcription and annotation
57,"Donahue, Chris; Thickstun, John; Liang, Percy",Melody transcription via generative pre-training,2022,https://ismir2022program.ismir.net/poster_300.html,"Donahue, Chris, Stanford University, USA;  Thickstun, John, Stanford University, USA;  Liang, Percy, Stanford University, USA",MIR tasks; representations of music; machine learning/artificial intelligence for music; music transcription and annotation; novel datasets and use cases
58,"Özer, Yigitcan; Müller, Meinard",Source Separation of Piano Concertos with Test-Time Adaptation,2022,https://ismir2022program.ismir.net/poster_187.html,"Özer, Yigitcan, International Audio Laboratories Erlangen, Germany;  Müller, Meinard, International Audio Laboratories Erlangen, Germany","structure, segmentation, and form; performance, and production; machine learning/artificial intelligence for music; sound source separation; evaluation metrics"
59,"Thomae Elias, Martha E; Cumming, Julie; Fujinaga, Ichiro",Counterpoint Error-Detection Tools for Optical Music Recognition of Renaissance Polyphonic Music,2022,https://ismir2022program.ismir.net/poster_44.html,"Thomae Elias, Martha E, McGill University, Canada;  Cumming, Julie, McGill University, Canada;  Fujinaga, Ichiro, McGill University, Canada",music heritage and sustainability; symbolic music processing; optical music recognition; computational music theory and musicology; digital libraries and archives
60,"Couturier, Louis; Bigo, Louis; Leve, Florence",A Dataset of Symbolic Texture Annotations in Mozart Piano Sonatas,2022,https://ismir2022program.ismir.net/poster_236.html,"Couturier, Louis, MIS, Université de Picardie Jules Verne, Amiens, France;  Bigo, Louis, CRIStAL, UMR 9198 CNRS, Université de Lille, France;  Leve, Florence, MIS, Université de Picardie Jules Verne, Amiens, France",novel datasets and use cases;  Musical features and properties; symbolic music processing; computational music theory and musicology; music transcription and annotation
61,"Tamer, Nazif Can; Ramoneda, Pedro; Serra, Xavier",Violin Etudes: A Comprehensive Dataset for f0 Estimation and Performance Analysis,2022,https://ismir2022program.ismir.net/poster_247.html,"Tamer, Nazif Can, Music Technology Group, Universitat Pompeu Fabra, Spain;  Ramoneda, Pedro, Music Technology Group, Universitat Pompeu Fabra, Spain;  Serra, Xavier, Music Technology Group, Universitat Pompeu Fabra, Spain",novel datasets and use cases; music signal processing; music training and education; music transcription and annotation
62,"Srivatsan, Nikita; Berg-Kirkpatrick, Taylor",Checklist Models for Improved Output Fluency in Piano Fingering Prediction,2022,https://ismir2022program.ismir.net/poster_278.html,"Srivatsan, Nikita, Carnegie Mellon University;  Berg-Kirkpatrick, Taylor, UC San Diego",evaluation metrics; expression and performative aspects of music; machine learning/artificial intelligence for music; symbolic music processing; music transcription and annotation
63,"Shriram, Jaidev; Tapaswi, Makarand; Alluri, Vinoo",Sonus Texere! Automated Dense Soundtrack Construction for Books using Movie Adaptations,2022,https://ismir2022program.ismir.net/poster_182.html,"Shriram, Jaidev, International Institute of Information Technology, Hyderabad, India;  Tapaswi, Makarand, International Institute of Information Technology, Hyderabad, India;  Alluri, Vinoo, International Institute of Information Technology, Hyderabad, India","human-computer interaction; music videos, multimodal music systems; web mining, and natural language processing; musical affect, emotion and mood; music retrieval systems; multimodality"
64,"Pasini, Marco; Schlüter, Jan",Musika! Fast Infinite Waveform Music Generation,2022,https://ismir2022program.ismir.net/poster_74.html,"Pasini, Marco, Institute of COmputational Perception, JKU Linz, Austria;  Schlüter, Jan, Institute of COmputational Perception, JKU Linz, Austria","music generation; human-computer interaction; music synthesis and transformation; rhythm, beat, tempo; machine learning/artificial intelligence for music; music composition"
65,"Liu, Jiafeng; Dong, Yuanliang; Cheng, Zehua; Zhang, Xinran; Li, XiaoBing; Yu, Feng; Sun, Maosong",Symphony Generation with Permutation Invariant Language Model,2022,https://ismir2022program.ismir.net/poster_49.html,"Liu, Jiafeng, Department of Music AI and Music Information Technology, Central Conservatory of Music;  Dong, Yuanliang, Department of Music AI and Music Information Technology, Central Conservatory of Music;  Cheng, Zehua, Department of Computer Science, University of Oxford, UK;  Zhang, Xinran, Department of Music AI and Music Information Technology, Central Conservatory of Music;  Li, XiaoBing, Department of Music AI and Music Information Technology, Central Conservatory of Music;  Yu, Feng, Department of Music AI and Music Information Technology, Central Conservatory of Music;  Sun, Maosong, Department of COmputer Science and Technology, Tsinghua University",music generation; representations of music; representations of music; symbolic music processing; machine learning/artificial intelligence for music; music composition
66,"Huang, Qingqing; Jansen, Aren; Lee, Joonseok; Ganti, Ravi; Li, Judith Yue; Ellis, Daniel P W",MuLan: A Joint Embedding of Music Audio and Natural Language,2022,https://ismir2022program.ismir.net/poster_150.html,"Huang, Qingqing, Google Research;  Jansen, Aren, Google Research;  Lee, Joonseok, Seoul National University;  Ganti, Ravi, Google Research;  Li, Judith Yue, Google Research;  Ellis, Daniel P W, Google Research","metadata, tags, linked data, and semantic web; music signal processing; multimodality; indexing and querying; automatic classification; web mining, and natural language processing"
67,"Lu, Peiling; Tan, Xu; Yu, Botao; Qin, Tao; Zhao, Sheng; Liu, Tie-Yan",MeloForm: Generating Melody with Musical Form based on Expert Systems and Neural Networks,2022,https://ismir2022program.ismir.net/poster_64.html,"Lu, Peiling, Microsoft Research Asia, Beijing, China;  Tan, Xu, Microsoft Research Asia, Beijing, China;  Yu, Botao, Nanjing University, Nanjing, China;  Qin, Tao, Microsoft Research Asia, Beijing, China;  Zhao, Sheng, Microsoft Azure Speech, Beijing, China;  Liu, Tie-Yan, Microsoft Research Asia, Beijing, China","machine learning/artificial intelligence for music; music composition; music generation; structure, segmentation, and form"
68,"Jeon, Chang-Bin; Lee, Kyogu",Towards robust music source separation on loud commercial music,2022,https://ismir2022program.ismir.net/poster_88.html,"Jeon, Chang-Bin, Department of Intelligence and Information, Music and Audio Research Group, Seoul National University;  Lee, Kyogu, Department of Intelligence and Information, Music and Audio Research Group, Seoul National University",MIR tasks; novel datasets and use cases; sound source separation
69,"Zhou, Michael; McGraw, Andrew; Turnbull, Douglas R",Towards Quantifying the Strength of Music Scenes Using Live Event Data,2022,https://ismir2022program.ismir.net/poster_116.html,"Zhou, Michael, Columbia University, USA;  McGraw, Andrew, University of Richmond, USA;  Turnbull, Douglas R, Ithaca College, USA","novel datasets and use cases; legal and societal aspects of MIR; web mining, and natural language processing; music and health, well-being and therapy"
70,"Buisson, Morgan; McFee, Brian; Essid, Slim; Crayencour, Crayencour; Hélène C.",Learning Multi-Level Representations for Hierarchical Music Structure Analysis.,2022,https://ismir2022program.ismir.net/poster_237.html,"Buisson, Morgan, LCTI, Télécom Paris, Institut Polytechnique de Paris, France;  McFee, Brian, Music and Audio Research Laboratory, New York University, USA;  Essid, Slim, LCTI, Télécom Paris, Institut Polytechnique de Paris, France;  Crayencour, Crayencour, L2S, CNRS-Univ.Paris-Sud-CentraleSupélec, France;  Hélène C., L2S, CNRS-Univ.Paris-Sud-CentraleSupélec, France","machine learning/artificial intelligence for music; representations of music; structure, segmentation, and form"
71,"Hawthorne, Curtis; Simon, Ian; Roberts, Adam; Zeghidour, Neil; Gardner, Joshua; Manilow, Ethan; Engel, Jesse",Multi-instrument Music Synthesis with Spectrogram Diffusion,2022,https://ismir2022program.ismir.net/poster_246.html,"Hawthorne, Curtis, Google Research, Brain Team;  Simon, Ian, Google Research, Brain Team;  Roberts, Adam, Google Research, Brain Team;  Zeghidour, Neil, Google Research, Brain Team;  Gardner, Joshua, Google Research, Brain Team;  Manilow, Ethan, Google Research, Brain Team;  Engel, Jesse, Google Research, Brain Team",symbolic music processing; music signal processing; music synthesis and transformation
72,"Caspe, Franco; McPherson, Andrew; Sandler, Mark",DDX7: Differentiable FM Synthesis of Musical Instrument Sounds,2022,https://ismir2022program.ismir.net/poster_248.html,"Caspe, Franco, Centre for Digital Music, Queen Mary University London, UK;  McPherson, Andrew, Centre for Digital Music, Queen Mary University London, UK;  Sandler, Mark, Centre for Digital Music, Queen Mary University London, UK","representations of music; performance, and production; music synthesis and transformation; timbre, instrumentation, and singing voice"
73,"Heydari, Mojtaba; Duan, Zhiyao",Singing beat tracking with Self-supervised front-end and linear transformers,2022,https://ismir2022program.ismir.net/poster_250.html,"Heydari, Mojtaba, Department of Electrical and Computer Engineering, University of Rochester, USA;  Duan, Zhiyao, Department of Electrical and Computer Engineering, University of Rochester, USA","rhythm, beat, tempo; timbre, instrumentation, and singing voice"
74,"Sarkar, Saurjya; Benetos, Emmanouil; Sandler, Mark",EnsembleSet: a new high quality synthesised dataset for chamber ensemble separation,2022,https://ismir2022program.ismir.net/poster_277.html,"Sarkar, Saurjya, Centre for Digital Music, Queen Mary University of London, UK;  Benetos, Emmanouil, Centre for Digital Music, Queen Mary University of London, UK;  Sandler, Mark, Centre for Digital Music, Queen Mary University of London, UK",machine learning/artificial intelligence for music; novel datasets and use cases; sound source separation
75,"Deng, Tengyu; Nakamura, Eita; Yoshii, Kazuyoshi",End-to-End Lyrics Transcription Informed by Pitch and Onset Estimation,2022,https://ismir2022program.ismir.net/poster_6.html,"Deng, Tengyu, Graduate School of Informatics, Kyoto University, Japan;  Nakamura, Eita, Graduate School of Informatics, Kyoto University, Japan;  Yoshii, Kazuyoshi, PRESTO, Japan Science and Technology Agency (JST), Japan",lyrics and other textual data; music signal processing; music transcription and annotation
76,"Manco, Ilaria; Benetos, Emmanouil; Quinton, Elio; Fazekas, George",Contrastive Audio-Language Learning for Music,2022,https://ismir2022program.ismir.net/poster_275.html,"Manco, Ilaria, School of EECS, Queen Mary University London, UK;  Benetos, Emmanouil, School of EECS, Queen Mary University London, UK;  Quinton, Elio, Music and Audio Machine Learning Lab, Universal Music Group, London, UK;  Fazekas, George, School of EECS, Queen Mary University London, UK","representations of music; web mining, and natural language processing; machine learning/artificial intelligence for music; music retrieval systems; multimodality"
77,"Bogdanov, Dmitry; Lizarraga-Seijas, Xavier; Alonso-Jiménez, Pablo; Serra, Xavier",MusAV: A dataset of relative arousal-valence annotations for validation of audio models,2022,https://ismir2022program.ismir.net/poster_286.html,"Bogdanov, Dmitry, Music Technology Group, Universitat Pompeu Fabra, Spain;  Lizarraga-Seijas, Xavier, Music Technology Group, Universitat Pompeu Fabra, Spain;  Alonso-Jiménez, Pablo, Music Technology Group, Universitat Pompeu Fabra, Spain;  Serra, Xavier, Music Technology Group, Universitat Pompeu Fabra, Spain","musical affect, emotion and mood; representations of music; annotation protocols; automatic classification; novel datasets and use cases"
78,"Dai, Shuqi; Yu, Huiran; Dannenberg, Roger B",What is missing in deep music generation? A study of repetition and structure in popular music,2022,https://ismir2022program.ismir.net/poster_136.html,"Dai, Shuqi, Carnegie Mellon University;  Yu, Huiran, Carnegie Mellon University;  Dannenberg, Roger B, Carnegie Mellon University","evaluation methodology; structure, segmentation, and form;  Musical features and properties; machine learning/artificial intelligence for music; music generation; computational music theory and musicology"
79,"Mendes da Silva, Angelo Cesar; Silva, Diego F; Marcacini, Ricardo Marcondes",Heterogeneous Graph Neural Network for Music Emotion Recognition,2022,https://ismir2022program.ismir.net/poster_282.html,"Mendes da Silva, Angelo Cesar, Universidade de Sao Paulo, Brazil;  Silva, Diego F, Universidade Federal de São Carlos, Brazil;  Marcacini, Ricardo Marcondes, Universidade de São Paulo, Brazil","automatic classification; machine learning/artificial intelligence for music; multimodality; musical affect, emotion and mood; representations of music"
80,"Abrassart, Mathilde; Doras, Guillaume","And what if two musical versions don't share melody, harmony, rhythm, or lyrics ?",2022,https://ismir2022program.ismir.net/poster_221.html,"Abrassart, Mathilde, Ircam Amplify;  Doras, Guillaume, Ircam, Sorbonne Université, CNRS, STMS Lab, France","melody and motives; similarity metrics; rhythm, beat, tempo; harmony, chords and tonality; fingerprinting; music retrieval systems"
81,"Plaja-Roglans, Genís; Miron, Marius; Serra, Xavier",A diffusion-inspired training strategy for singing voice extraction in the waveform domain,2022,https://ismir2022program.ismir.net/poster_262.html,"Plaja-Roglans, Genís, Music Technology Group, Universitat Pompeu Fabra, Spain;  Miron, Marius, Music Technology Group, Universitat Pompeu Fabra, Spain;  Serra, Xavier, Music Technology Group, Universitat Pompeu Fabra, Spain",machine learning/artificial intelligence for music; music synthesis and transformation; music signal processing; sound source separation
82,"Loiseau, Romain; Bouvier, Baptiste; Teytaut, Yann; Vincent, Elliot; Aubry, Mathieu; Landrieu, Loic",A Model You Can Hear: Audio Identification with Playable Prototypes,2022,https://ismir2022program.ismir.net/poster_23.html,"Loiseau, Romain, LIGM, Ecole des Ponts, Université Gustav Eiffel, CNRS, France;  Bouvier, Baptiste, STMS Lab, UMR 9912, Sorbonne University, France;  Teytaut, Yann, STMS Lab, UMR 9912, Sorbonne University, France;  Vincent, Elliot, INRIA and DIENS (ENS-PNL, CNRS, INRIA);  Aubry, Mathieu, LIGM, Ecole des Ponts, Université Gustav Eiffel, CNRS, France;  Landrieu, Loic, LASTIG, Université Gustav Eiffel, IGN, ENSG",machine learning/artificial intelligence for music; representations of music; fingerprinting; automatic classification
83,"Acosta, Marcos; Bukey, Irmak; Tsai, T J",An Exploration of Generating Sheet Music Images,2022,https://ismir2022program.ismir.net/poster_155.html,"Acosta, Marcos, Harvey Mudd College;  Bukey, Irmak, Pomona College;  Tsai, T J, Harvey Mudd College",machine learning/artificial intelligence for music; representations of music; music generation; representations of music
84,"Wei, Weixing; Li, Peilin; Yu, Yi; Li, Wei",HPPNet: Modeling the Harmonic Structure and Pitch Invariance in Piano Transcription,2022,https://ismir2022program.ismir.net/poster_32.html,"Wei, Weixing, School of Computer Science and Technology, Fudan University, China;  Li, Peilin, School of Computer Science and Technology, Fudan University, China;  Yu, Yi, Digital COntent and Media Sciences Research Division, National Institute od Informatics (NII), Japan;  Li, Wei, Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, China",music transcription and annotation; music signal processing
85,"Neves, Pedro L T; Fornari, José; Florindo, João B",Generating music with sentiment using Transformer-GANs,2022,https://ismir2022program.ismir.net/poster_45.html,"Neves, Pedro L T, State University of Campinas, Brazil;  Fornari, José, State University of Campinas, Brazil;  Florindo, João B, State University of Campinas, Brazil","machine learning/artificial intelligence for music; symbolic music processing; musical affect, emotion and mood; music generation"
86,"Chen, Ke; Dong, Hao-Wen; Luo, Yi; McAuley, Julian; Berg-Kirkpatrick, Taylor; Puckette, Miller; Dubnov, Shlomo",Improving Choral Music Separation through Expressive Synthesized Data from Sampled Instruments,2022,https://ismir2022program.ismir.net/poster_78.html,"Chen, Ke, UC San Diego, USA;  Dong, Hao-Wen, UC San Diego, USA;  Luo, Yi, Tencent AI Lab, China;  McAuley, Julian, UC San Diego, USA;  Berg-Kirkpatrick, Taylor, UC San Diego, USA;  Puckette, Miller, UC San Diego, USA;  Dubnov, Shlomo, UC San Diego, USA",novel datasets and use cases; sound source separation; MIR tasks; music signal processing
87,"Lee, Kyungyun; Hitt, Gladys; Terada, Emily; Lee, Jin Ha",Ethics of Singing Voice Synthesis: Perceptions of Users and Developers,2022,https://ismir2022program.ismir.net/poster_131.html,"Lee, Kyungyun, Gaudio Lab, Seoul, Korea;  Hitt, Gladys, University of Washington, Seattle, USA;  Terada, Emily, University of Washington, Seattle, USA;  Lee, Jin Ha, University of Washington, Seattle, USA",human-computer interaction; ethical issues related to designing and implementing MIR to
88,"Takahashi, Takuya; Barthet, Mathieu",Emotion-driven Harmonisation And Tempo Arrangement of Melodies Using Transfer Learning,2022,https://ismir2022program.ismir.net/poster_80.html,"Takahashi, Takuya, Centre for Digital Music, Queen Mary University London, UK;  Barthet, Mathieu, Centre for Digital Music, Queen Mary University London, UK","music generation; gaming, augmented/virtual reality; rhythm, beat, tempo; harmony, chords and tonality; musical affect, emotion and mood; music composition"
89,"Özer, Yigitcan; Ištvánek, Matej; Arifi-Müller, Vlora; Müller, Meinard",Using Activation Functions for Improving Measure-Level Audio Synchronization,2022,https://ismir2022program.ismir.net/poster_195.html,"Özer, Yigitcan, International Audio Laboratorioes Erlangen, Germany;  Ištvánek, Matej, Brno University of Technology, Czech Republic;  Arifi-Müller, Vlora, International Audio Laboratorioes Erlangen, Germany;  Müller, Meinard, International Audio Laboratorioes Erlangen, Germany","representations of music; rhythm, beat, tempo; musical style and genre; alignment, synchronization, and score following"
90,"Kosta, Katerina; Lu, Wei Tsung; Medeot, Gabriele; Chanquion, Pierre",A deep learning method for melody extraction from a polyphonic symbolic music representation,2022,https://ismir2022program.ismir.net/poster_196.html,"Kosta, Katerina, ByteDance;  Lu, Wei Tsung, ByteDance;  Medeot, Gabriele, ByteDance;  Chanquion, Pierre, ByteDance",melody and motives; symbolic music processing; automatic classification
91,"Knees, Peter; Ferwerda, Bruce; Rauber, Andreas; Strumbelj, Sebastian; Resch, Annabel; Tomandl, Laurenz; Bauer, Valentin; Tang, Fung Yee; Bobinac, Josip; Ceranic, Amila; Dizdar, Riad",A Reproducibility Study on User-centric MIR Research and Why it is Important,2022,https://ismir2022program.ismir.net/poster_209.html,"Knees, Peter, Faculty of Informatics, TU Wien, Austria;  Ferwerda, Bruce, Department of COmputer Science and Informatics, Jönköping University, Sweden;  Rauber, Andreas, Faculty of Informatics, TU Wien, Austria;  Strumbelj, Sebastian, Faculty of Informatics, TU Wien, Austria;  Resch, Annabel, Faculty of Informatics, TU Wien, Austria;  Tomandl, Laurenz, Faculty of Informatics, TU Wien, Austria;  Bauer, Valentin, Faculty of Informatics, TU Wien, Austria;  Tang, Fung Yee, Faculty of Informatics, TU Wien, Austria;  Bobinac, Josip, Faculty of Informatics, TU Wien, Austria;  Ceranic, Amila, Faculty of Informatics, TU Wien, Austria;  Dizdar, Riad, Faculty of Informatics, TU Wien, Austria",Human-centered MIR; reproducibility
92,"Schaffer, Noah; Cogan, Boaz; Manilow, Ethan; Morrison, Max; Seetharaman, Prem; Pardo, Bryan",Music Separation Enhancement with Generative Modeling,2022,https://ismir2022program.ismir.net/poster_225.html,"Schaffer, Noah, Interactive Audio Lab, Northwestern University, USA;  Cogan, Boaz, Interactive Audio Lab, Northwestern University, USA;  Manilow, Ethan, Interactive Audio Lab, Northwestern University, USA;  Morrison, Max, Interactive Audio Lab, Northwestern University, USA;  Seetharaman, Prem, Descript, Inc.;  Pardo, Bryan, Interactive Audio Lab, Northwestern University, USA",MIR tasks; music synthesis and transformation; evaluation methodology; sound source separation; music generation
93,"Lattner, Stefan",SampleMatch: Drum Sample Retrieval by Musical Context,2022,https://ismir2022program.ismir.net/poster_211.html,"Lattner, Stefan, Sony Computer Science Laboratories, Paris, France","similarity metrics; music signal processing; performance, and production; machine learning/artificial intelligence for music; indexing and querying; timbre, instrumentation, and singing voice"
94,"de Reuse, Timothy; Fujinaga, Ichiro","A Transformer-Based ""Spellchecker"" for Detecting Errors in OMR Output",2022,https://ismir2022program.ismir.net/poster_134.html,"de Reuse, Timothy, Centre for Interdisciplinary Research in Music Media and Technology, McGill University, Canada;  Fujinaga, Ichiro, Centre for Interdisciplinary Research in Music Media and Technology, McGill University, Canada",representations of music; optical music recognition; symbolic music processing; machine learning/artificial intelligence for music; music retrieval systems
95,"Preniqi, Vjosa; Kalimeri, Kyriaki; Saitis, Charalampos","""More than words"": Linking Music Preferences and Moral Values through Lyrics",2022,https://ismir2022program.ismir.net/poster_281.html,"Preniqi, Vjosa, Centre for Digital Music, Queen Mary University London, UK;  Kalimeri, Kyriaki, ISI Foundation, Turin, Italy;  Saitis, Charalampos, Centre for Digital Music, Queen Mary University London, UK",personalization; user modeling; Human-centered MIR; music recommendation and playlist generation; lyrics and other textual data; user behavior analysis and mining
96,"Wu, Jui-Te; Wang, Jun-You; Jang, Jyh-Shing Roger; Su, Li",A unified model for zero-shot singing voice conversion and synthesis,2022,https://ismir2022program.ismir.net/poster_156.html,"Wu, Jui-Te, NTU-AS Data Science Degree Program, National Taiwan University, Taiwan;  Wang, Jun-You, Department of Computer Science and Engineering, National Taiwan University, Taiwan;  Jang, Jyh-Shing Roger, NTU-AS Data Science Degree Program, National Taiwan University, Taiwan;  Su, Li, Institute of Information Science, Academia Sinica, Taiwan","music synthesis and transformation; music generation; timbre, instrumentation, and singing voice"
97,"Greenhill, Stewart; Abdolshah, Majid; Le, Vuong; Gupta, Sunil; Venkatesh, Svetha",Semantic Control of Generative Musical Attributes,2022,https://ismir2022program.ismir.net/poster_168.html,"Greenhill, Stewart, Applied Artificial Intelligence Institute, Deakin University, Australia;  Abdolshah, Majid, Applied Artificial Intelligence Institute, Deakin University, Australia;  Le, Vuong, Applied Artificial Intelligence Institute, Deakin University, Australia;  Gupta, Sunil, Applied Artificial Intelligence Institute, Deakin University, Australia;  Venkatesh, Svetha, Applied Artificial Intelligence Institute, Deakin University, Australia",machine learning/artificial intelligence for music; symbolic music processing; human-computer interaction; music generation
98,"Alonso-Jiménez, Pablo; Serra, Xavier; Bogdanov, Dmitry",Music Representation Learning Based on Editorial Metadata from Discogs,2022,https://ismir2022program.ismir.net/poster_243.html,"Alonso-Jiménez, Pablo, Music Technology Group, Universitat Pompeu Fabra, Spain;  Serra, Xavier, Music Technology Group, Universitat Pompeu Fabra, Spain;  Bogdanov, Dmitry, Music Technology Group, Universitat Pompeu Fabra, Spain","metadata, tags, linked data, and semantic web; similarity metrics; musical style and genre; automatic classification; musical affect, emotion and mood; representations of music"
99,"Tan, Chih-Pin; Su, Alvin W Y; Yang, Yi-Hsuan",Melody Infilling with User-Provided Structural Context,2022,https://ismir2022program.ismir.net/poster_59.html,"Tan, Chih-Pin, National Cheng Kung University;  Su, Alvin W Y, National Cheng Kung University;  Yang, Yi-Hsuan, Academia Sinica","structure, segmentation, and form; machine learning/artificial intelligence for music; symbolic music processing; music generation; music composition"
100,"Ma, Xichu; Liu, Xiao; Zhang, Bowen; Wang, Ye",Robust Melody Track Identification in Symbolic Music,2022,https://ismir2022program.ismir.net/poster_7.html,"Ma, Xichu, National University of Singapore;  Liu, Xiao, National University of Singapore;  Zhang, Bowen, National University of Singapore;  Wang, Ye, National University of Singapore",symbolic music processing; melody and motives; cognitive MIR; machine learning/artificial intelligence for music; novel datasets and use cases; music transcription and annotation
101,"Thalmann, Florian; Nakamura, Eita; Yoshii, Kazuyoshi",Tracking the Evolution of a Band's Live Performances over Decades,2022,https://ismir2022program.ismir.net/poster_12.html,"Thalmann, Florian, Graduate School of Informatics, Kyoto University, Japan;  Nakamura, Eita, Graduate School of Informatics, Kyoto University, Japan;  Yoshii, Kazuyoshi, Graduate School of Informatics, Kyoto University, Japan","performance, and production; MIR tasks; novel datasets and use cases; computational music theory and musicology; digital libraries and archives"
102,"Vinay, Ashvala; Lerch, Alexander",Evaluating Generative Audio Systems and Their Metrics,2022,https://ismir2022program.ismir.net/poster_308.html,"Vinay, Ashvala, Center for Music Technology, Georgia Institute of Technology, USA;  Lerch, Alexander, Center for Music Technology, Georgia Institute of Technology, USA","music synthesis and transformation; evaluation methodology; Evaluation, datasets, and reproducibility"
103,"Ma, Alison B; Lerch, Alexander",Representation Learning for the Automatic Indexing of Sound Effects Libraries,2022,https://ismir2022program.ismir.net/poster_53.html,"Ma, Alison B, Music Informatics Group, Georgia Institute of Technology, USA;  Lerch, Alexander, Music Informatics Group, Georgia Institute of Technology, USA",representations of music; indexing and querying; representations of music; automatic classification; machine learning/artificial intelligence for music; music retrieval systems
104,"Foscarin, Francesco; Hoedt, Katharina; Praher, Verena; Flexer, Arthur; Widmer, Gerhard","Concept-Based Techniques for ""Musicologist-Friendly"" Explanations in Deep Music Classifiers",2022,https://ismir2022program.ismir.net/poster_67.html,"Foscarin, Francesco, Institute of Computational Perception, JKU Linz, Austria;  Hoedt, Katharina, Institute of Computational Perception, JKU Linz, Austria;  Praher, Verena, Institute of Computational Perception, JKU Linz, Austria;  Flexer, Arthur, Institute of Computational Perception, JKU Linz, Austria;  Widmer, Gerhard, LIT AI Lab, Link Institute of Technology, Austria",musical style and genre; automatic classification; machine learning/artificial intelligence for music; symbolic music processing; computational music theory and musicology
105,"Mayerl, Maximilian; Brandl, Stefan; Specht, Günther; Schedl, Markus; Zangerle, Eva",Verse versus Chorus: Structure-aware Feature Extraction for Lyrics-based Genre Recognition,2022,https://ismir2022program.ismir.net/poster_92.html,"Mayerl, Maximilian, Department of Computer Science, Leopold-Franzens-Universität Innsbruck, Austria;  Brandl, Stefan, Institute of Computational Perception, JKU Linz, Austria;  Specht, Günther, Department of Computer Science, Leopold-Franzens-Universität Innsbruck, Austria;  Schedl, Markus, Human-centered AI Group, AI Lab, Linz Institute of Technology, Austria;  Zangerle, Eva, Department of Computer Science, Leopold-Franzens-Universität Innsbruck, Austria","musical style and genre; structure, segmentation, and form; machine learning/artificial intelligence for music; automatic classification; lyrics and other textual data"
106,"Ou, Longshen; Gu, Xiangming; Wang, Ye",Transfer Learning of wav2vec 2.0 for Automatic Lyric Transcription,2022,https://ismir2022program.ismir.net/poster_94.html,"Ou, Longshen, School of Computing, National University of Singapore;  Gu, Xiangming, School of Computing, National University of Singapore;  Wang, Ye, School of Computing, National University of Singapore","timbre, instrumentation, and singing voice; lyrics and other textual data; web mining, and natural language processing; machine learning/artificial intelligence for music; music retrieval systems; music transcription and annotation"
107,"Szelogowski, Daniel; Mukherjee, Lopamudra; Whitcomb, Benjamin",A Novel Dataset and Deep Learning Benchmark for Classical Music Form Recognition and Analysis,2022,https://ismir2022program.ismir.net/poster_152.html,"Szelogowski, Daniel, University of Winsconsin - Whitewater;  Mukherjee, Lopamudra, University of Winsconsin - Whitewater;  Whitcomb, Benjamin, University of Winsconsin - Whitewater","computational music theory and musicology; structure, segmentation, and form; automatic classification; machine learning/artificial intelligence for music; novel datasets and use cases; music training and education"
108,"Cortès, Guillem; Ciurana, Alex; Molina, Emilio; Miron, Marius; Meyers, Owen; Six, Joren; Serra, Xavier",BAF: An audio fingerprinting dataset for broadcast monitoring,2022,https://ismir2022program.ismir.net/poster_228.html,"Cortès, Guillem, BMAT Licensing SL, Spain;  Ciurana, Alex, BMAT Licensing SL, Spain;  Molina, Emilio, BMAT Licensing SL, Spain;  Miron, Marius, Music Technology Group, Universitat Pompeu Fabra, Spain;  Meyers, Owen, Epidemic Sound, Stockholm;  Six, Joren, IPEM, Ghent University;  Serra, Xavier, Music Technology Group, Universitat Pompeu Fabra, Spain",novel datasets and use cases; indexing and querying; reproducibility; annotation protocols; music retrieval systems; fingerprinting
